username_length,num_followers,num_following,posts_count,is_private,has_profile_pic,bio_length,avg_likes,avg_comments,account_age_days,follower_following_ratio,is_verified,engagement_rate,growth_score,username_suspicious_score,label
13,13,6,3,0,1,21,1,0,98,2.0,0,0.0769,0.14,1.0,1
7,15,2,2,1,0,47,4,1,87,5.333,0,0.3333,0.15,0.7,1
20,12,14,3,0,0,40,2,0,49,0.867,0,0.1667,0.28,1.0,1
10,8,8,1,1,0,23,4,0,66,1.0,0,0.5,0.13,0.91,1
6,11,12,8,1,1,29,3,0,81,0.923,0,0.2727,0.12,0.67,1
3,388614,2617,247,0,1,200,67142,861,2894,148.44,0,0.175,155.42,0.2,0
12,10,18,2,1,1,42,5,0,52,0.579,0,0.5,0.22,1.0,1
16,7265858,99,578084,0,1,213,670566,11075,1328,72658.59,1,0.0938,5477.55,1.0,0
14,2,16,5,0,0,22,0,2,86,0.176,0,1.0,0.02,1.0,1
9,618971,2173,95,0,1,45,75937,3788,2338,284.716,0,0.1288,309.22,0.6,0
13,178701,1340,45,0,1,62,32250,505,1067,133.26,0,0.1833,134.84,0.87,0
14,15640498,29,401678,0,1,72,1756535,11481,2083,521349.967,1,0.113,8652.92,0.93,0
10,17839,193,209,1,1,17,0,0,1436,91.959,0,0.0,12.78,0.67,0
13,18616,189,352,1,1,33,0,0,1390,97.984,0,0.0,13.87,0.87,0
12,581609,211,206,0,1,189,81830,3752,1082,2743.443,0,0.1471,565.62,0.8,0
6,704681,2146,217,0,1,72,9248,390,1057,328.217,0,0.0137,731.43,0.4,0
11,4470857,41,221942,0,1,166,249287,4092,2352,106449.0,1,0.0567,2092.49,0.73,0
20,7,4,0,1,0,42,2,2,68,1.6,0,0.5714,0.1,1.0,1
9,2621120,98,564108,0,1,186,28901,172,3545,26475.97,1,0.0111,847.32,0.6,0
16,6,24,0,1,0,9,5,0,64,0.28,0,0.8333,0.1,1.0,1
20,15115115,49,964928,0,1,88,529853,10281,944,302302.32,1,0.0357,17953.14,1.0,0
9,0,11,0,1,1,8,4,2,100,0.083,0,0.0,0.0,0.71,1
13,6,7,7,1,1,24,0,2,81,0.875,0,0.3333,0.07,1.0,1
14,3,6,7,0,0,13,4,0,88,0.571,0,1.3333,0.03,1.0,1
6,940057,669,273,0,1,174,134192,6315,3042,1403.072,0,0.1495,301.34,0.4,0
11,5,15,9,1,1,44,5,1,65,0.375,0,1.2,0.07,0.86,1
17,47635,352,191,0,1,134,7118,195,1974,134.946,0,0.1535,26.62,1.0,0
9,4664,212,54,1,1,44,0,0,520,21.901,0,0.0,9.81,0.6,0
17,27639,56,91,1,1,46,0,0,342,484.912,0,0.0,88.74,1.0,0
19,1,2,6,0,1,20,3,0,28,0.667,0,3.0,0.04,1.0,1
11,1,16,5,1,0,31,4,2,38,0.118,0,6.0,0.03,0.9,1
3,48450814,14,239500,0,1,239,3935925,22279,4334,3230054.333,1,0.0817,10036.95,0.2,0
7,19,6,0,0,0,4,0,1,42,2.857,0,0.0526,0.36,0.63,1
4,774537,584,259,0,1,100,106000,4396,2800,1323.997,0,0.1425,230.78,0.27,0
11,10,13,9,1,1,38,1,1,37,0.786,0,0.2,0.26,0.95,1
9,213642,611,276,0,1,79,6181,241,1549,349.09,0,0.0301,153.81,0.6,0
8,570227,1474,175,0,1,139,10509,170,1427,386.595,0,0.0187,366.94,0.53,0
4,3318,83,153,1,1,70,0,0,2778,39.512,0,0.0,1.2,0.27,0
5,566445,2002,157,0,1,145,19464,836,2439,282.799,0,0.0358,212.64,0.33,0
8,12,30,3,1,0,35,3,2,76,0.419,0,0.4167,0.16,0.74,1
7,20,13,9,1,0,28,2,0,68,1.5,0,0.1,0.32,0.71,1
15,15,13,6,1,0,45,0,1,64,1.143,0,0.0667,0.2,1.0,1
6,947834,2855,77,0,1,111,158525,4835,3025,331.875,0,0.1724,312.03,0.4,0
19,289059140,65,293881,0,1,151,11878304,162138,1021,4379683.955,1,0.0417,317004.72,1.0,0
7,688247,2599,241,0,1,103,31808,380,3296,264.711,0,0.0468,220.81,0.47,0
11,8,15,6,1,1,46,5,1,33,0.562,0,0.75,0.2,0.97,1
8,9,18,2,1,0,10,5,2,20,0.526,0,0.7778,0.38,0.69,1
6,12,23,6,0,0,47,1,1,15,0.542,0,0.1667,0.93,0.56,1
10,10,27,5,0,0,18,4,2,79,0.393,0,0.6,0.15,0.96,1
7,23110,110,32,1,0,31,0,0,774,208.207,0,0.0,25.01,0.47,0
11,4743394,3,334368,0,1,202,192879,3556,3988,1185848.75,1,0.0414,979.41,0.73,0
8,18918,35,454,1,1,15,0,0,2578,525.528,0,0.0,8.32,0.53,0
8,10,22,5,1,1,0,4,2,78,0.478,0,0.6,0.14,0.79,1
9,114508598,83,623267,0,1,84,5961425,83747,3647,1363197.607,1,0.0528,31134.4,0.6,0
10,15,25,2,1,1,21,2,0,87,0.615,0,0.1333,0.14,0.89,1
6,17,1,2,1,1,39,4,2,77,9.0,0,0.3529,0.23,0.64,1
15,3,24,7,0,1,6,3,2,59,0.16,0,1.6667,0.05,1.0,1
9,0,16,10,0,0,47,4,1,53,0.059,0,0.0,0.0,0.88,1
7,22874,284,105,1,0,107,0,0,1696,80.263,0,0.0,15.73,0.47,0
5,604390,1980,202,0,1,94,29215,766,2059,305.094,0,0.0496,267.54,0.33,0
5,7,10,3,1,1,15,3,2,49,0.727,0,0.7143,0.12,0.6,1
5,18,22,0,0,1,0,5,0,99,0.826,0,0.2778,0.19,0.56,1
8,9,25,5,0,0,10,4,0,34,0.385,0,0.4444,0.28,0.8,1
16,403719,2366,93,0,1,69,77366,3160,3425,170.562,0,0.1995,129.74,1.0,0
20,15,2,3,1,0,28,0,2,85,5.333,0,0.1333,0.14,1.0,1
13,15,7,7,0,0,13,0,1,17,2.0,0,0.0667,0.71,1.0,1
15,3,30,4,0,1,42,2,1,90,0.129,0,1.0,0.03,1.0,1
7,29016,68,335,1,0,109,0,0,2080,420.536,0,0.0,12.2,0.47,0
11,3,25,10,1,1,38,3,1,71,0.154,0,1.3333,0.04,1.0,1
18,27265,198,275,1,1,126,0,0,606,137.015,0,0.0,38.21,1.0,0
8,10255,225,371,1,1,21,0,0,1301,45.381,0,0.0,9.12,0.53,0
19,15,9,4,1,0,12,0,2,59,1.6,0,0.1333,0.28,1.0,1
12,501011,1280,86,0,1,52,84720,2619,3102,391.11,0,0.1743,148.3,0.8,0
3,2982094,15,995110,0,1,166,68093,557,3419,186380.938,1,0.023,715.42,0.2,0
5,6,25,2,0,0,46,0,0,24,0.269,0,0.0,0.22,0.53,1
8,56,68,97,1,0,49,0,0,2769,0.826,0,0.0,0.02,0.53,0
13,6,2,2,0,1,29,2,1,35,2.333,0,0.5,0.17,0.97,1
10,32909188,24,784171,0,1,150,1690738,9837,4477,1316367.56,1,0.0517,7335.69,0.67,0
14,944399,2504,152,0,1,101,120792,4417,3455,377.006,0,0.1326,293.77,0.93,0
8,26820,167,357,1,0,31,0,0,2845,159.649,0,0.0,11.31,0.53,0
14,26479,80,68,1,1,69,0,0,2475,326.914,0,0.0,11.83,0.93,0
18,171699,2941,249,0,1,131,2224,53,775,58.362,0,0.0133,240.07,1.0,0
12,19,4,2,1,0,6,3,2,85,4.0,0,0.2632,0.26,1.0,1
7,5,9,1,0,1,24,4,1,57,0.6,0,1.0,0.09,0.62,1
15,18703,261,207,1,1,25,0,0,1073,71.389,0,0.0,18.47,1.0,0
6,10759,145,247,1,0,141,0,0,254,73.699,0,0.0,42.56,0.4,0
11,20,30,8,0,0,33,2,2,26,0.677,0,0.2,0.84,0.96,1
12,3,29,4,1,1,24,5,0,99,0.133,0,1.6667,0.03,1.0,1
6,19788,179,52,1,1,115,0,0,1614,109.939,0,0.0,10.54,0.4,0
14,9,27,5,1,1,23,4,1,86,0.357,0,0.5556,0.11,1.0,1
6,240043,2973,237,0,1,199,8897,135,775,80.714,0,0.0376,369.05,0.4,0
4,11793,464,84,0,1,163,115,2,1404,25.363,0,0.0099,8.47,0.27,0
11,12,2,4,1,0,39,5,1,99,4.333,0,0.5,0.13,0.88,1
4,947370,2816,35,0,1,47,20646,530,1871,336.305,0,0.0224,547.8,0.27,0
8,10,29,7,0,1,16,0,1,53,0.367,0,0.1,0.19,0.81,1
17,4,19,4,1,0,49,3,2,28,0.25,0,1.25,0.12,1.0,1
7,163401,1877,128,0,1,131,29562,406,1809,87.009,0,0.1834,78.82,0.47,0
4,409977,834,186,0,1,36,69293,2920,500,490.992,0,0.1761,783.73,0.27,0
12,230,280,425,1,1,30,0,0,611,0.822,0,0.0,0.35,0.8,0
19,3,22,4,1,0,20,2,0,39,0.174,0,0.6667,0.07,1.0,1
17,852295,282,49,0,1,34,34275,402,819,3011.647,0,0.0407,978.08,1.0,0
9,26400,189,415,1,0,147,0,0,388,138.953,0,0.0,78.97,0.6,0
15,17408,158,91,1,1,22,0,0,1251,109.491,0,0.0,16.69,1.0,0
12,323169,2636,91,0,1,106,44723,1214,2882,122.552,0,0.1421,95.17,0.8,0
15,7,1,10,1,0,31,4,2,50,4.0,0,0.8571,0.16,1.0,1
10,592,299,388,1,1,53,0,0,648,1.977,0,0.0,0.75,0.67,0
13,892525,1725,41,0,1,163,49993,1135,3461,517.107,0,0.0573,246.68,0.87,0
15,3,1,9,0,1,42,3,1,61,2.0,0,1.3333,0.04,1.0,1
17,355379,1752,13,0,1,100,7682,335,3830,202.727,0,0.0226,96.3,1.0,0
11,680354,1473,198,0,1,103,99199,2612,640,461.571,0,0.1496,1110.46,0.73,0
3,4602895,31,726848,0,1,67,271880,4569,3750,143840.5,1,0.0601,1005.59,0.2,0
3,950086,456,54,0,1,46,118922,3145,667,2078.965,0,0.1285,1422.37,0.2,0
16,14,21,6,0,1,41,3,2,95,0.682,0,0.3571,0.14,1.0,1
5,711028,1989,188,0,1,120,76741,1636,1901,357.301,0,0.1102,403.41,0.33,0
16,802923,1236,262,0,1,26,90132,1045,3042,649.09,0,0.1136,273.41,1.0,0
7,24573,36,393,1,0,91,0,0,849,664.162,0,0.0,30.95,0.47,0
7,16097,197,70,1,0,142,0,0,1045,81.303,0,0.0,13.24,0.47,0
20,1,24,4,1,0,42,5,0,75,0.08,0,5.0,0.01,1.0,1
7,1,10,2,1,0,2,5,0,41,0.182,0,5.0,0.03,0.6,1
14,7,21,2,1,0,39,2,0,53,0.364,0,0.2857,0.15,1.0,1
17,14,0,7,0,1,36,1,1,28,15.0,0,0.1429,0.53,1.0,1
11,16,19,7,0,1,6,2,2,57,0.85,0,0.25,0.3,0.89,1
19,200413577,79,329165,0,1,219,25797664,407507,2030,2505169.725,1,0.1308,91194.48,1.0,0
15,117531748,10,685492,0,1,216,13673880,87547,2353,10684704.455,1,0.1171,51002.71,1.0,0
20,2,4,8,1,1,21,5,0,41,0.6,0,2.5,0.04,1.0,1
19,3,12,4,0,0,33,3,2,43,0.308,0,1.6667,0.07,1.0,1
18,25614,152,430,1,1,29,0,0,293,167.418,0,0.0,94.92,1.0,0
14,718939,2908,195,0,1,44,119017,1251,2488,247.143,0,0.1673,291.06,0.93,0
16,179899,1584,27,0,1,156,4706,190,1017,113.502,0,0.0272,156.5,1.0,0
9,713892,2357,89,0,1,184,24545,556,1946,302.754,0,0.0352,329.53,0.6,0
15,201124,454,26,0,1,166,26808,831,2928,442.033,0,0.1374,74.22,1.0,0
10,4,12,3,0,1,31,5,1,69,0.385,0,1.5,0.05,0.93,1
10,5,4,9,1,1,50,1,2,36,1.2,0,0.6,0.14,0.91,1
13,1,3,3,1,1,21,3,0,30,0.5,0,3.0,0.03,1.0,1
10,14,24,1,0,1,10,4,1,57,0.6,0,0.3571,0.25,0.92,1
12,545952,2265,155,0,1,74,58231,2345,680,240.932,0,0.111,693.69,0.8,0
6,934016,129,170,0,1,150,74635,1189,3907,7184.746,0,0.0812,222.01,0.4,0
15,955255,2001,207,0,1,92,88538,3534,3108,477.151,0,0.0964,329.84,1.0,0
12,2,3,5,1,0,17,4,1,95,0.75,0,2.5,0.02,0.92,1
19,9,17,4,1,1,17,1,2,27,0.556,0,0.3333,0.34,1.0,1
4,14400132,15,94814,0,1,90,1772131,16947,3686,900008.312,1,0.1242,3461.38,0.27,0
6,23481,206,65,1,1,137,0,0,119,113.44,0,0.0,175.92,0.4,0
15,17784,104,143,1,1,33,0,0,2542,169.381,0,0.0,8.23,1.0,0
14,7089674,19,225773,0,1,245,404985,2588,1196,354483.75,1,0.0575,6751.77,0.93,0
15,26918948,60,39286,0,1,94,1307129,9356,3293,441294.246,1,0.0489,6666.49,1.0,0
14,19100,150,137,1,1,19,0,0,402,126.497,0,0.0,42.0,0.93,0
4,581187,967,248,0,1,88,55065,1515,2652,600.401,0,0.0974,227.13,0.27,0
6,21625,105,438,1,0,67,0,0,2807,204.019,0,0.0,6.8,0.4,0
4,1181327,24,917694,0,1,101,150237,1313,2669,47253.12,1,0.1283,516.62,0.27,0
8,531947,1046,80,0,1,50,11619,203,398,508.069,0,0.0222,1174.3,0.53,0
19,119099225,76,149645,0,1,199,14871139,114928,3501,1546743.195,1,0.1258,30814.36,1.0,0
3,29673951,22,396765,0,1,128,3346013,31511,1527,1290171.826,1,0.1138,22921.33,0.2,0
10,13863262,47,210419,0,1,124,1232900,11784,3350,288817.979,1,0.0898,4078.57,0.67,0
17,14,13,4,0,0,2,4,0,87,1.071,0,0.2857,0.14,1.0,1
5,9,19,0,1,1,36,0,2,20,0.5,0,0.2222,0.38,0.51,1
3,41033,2437,52,0,1,30,6777,119,2816,16.831,0,0.1681,12.65,0.2,0
17,11764,63,226,1,1,36,0,0,161,183.828,0,0.0,64.4,1.0,0
17,4,12,2,0,0,42,2,2,27,0.385,0,1.0,0.14,1.0,1
7,20,21,2,0,0,13,2,1,25,0.955,0,0.15,0.67,0.58,1
11,53161812,62,332442,0,1,172,3127639,59442,4057,843838.302,1,0.06,11991.43,0.73,0
20,2,2,4,1,0,39,5,1,87,1.0,0,3.0,0.02,1.0,1
13,8,2,10,1,0,27,3,1,97,3.0,0,0.5,0.09,1.0,1
20,7,24,6,0,1,40,0,1,61,0.32,0,0.1429,0.14,1.0,1
9,18,25,2,0,0,15,2,1,95,0.731,0,0.1667,0.19,0.73,1
16,7,7,6,1,1,37,1,1,99,1.0,0,0.2857,0.08,1.0,1
20,11,29,1,0,1,20,2,1,46,0.4,0,0.2727,0.25,1.0,1
16,97560,1440,206,0,1,187,3355,75,1036,67.704,0,0.0352,100.77,1.0,0
4,895504,182,162,0,1,104,23491,1168,659,4893.47,0,0.0275,1174.8,0.27,0
3,57754371,35,386245,0,1,168,4661799,67741,1307,1604288.111,1,0.0819,39627.15,0.2,0
19,52379460,28,467433,0,1,145,3392030,56257,3210,1806188.31,1,0.0658,14037.99,1.0,0
15,15544,193,77,1,0,140,0,0,2628,80.129,0,0.0,5.33,1.0,0
4,807546,1181,83,0,1,113,78639,1488,3772,683.204,0,0.0992,171.53,0.27,0
13,28947,102,461,1,1,140,0,0,431,281.049,0,0.0,53.77,0.87,0
18,18377,230,189,1,1,103,0,0,155,79.558,0,0.0,119.46,1.0,0
11,28935,151,317,1,0,18,0,0,1194,190.368,0,0.0,24.64,0.73,0
15,11863,171,251,1,0,86,0,0,867,68.977,0,0.0,11.9,1.0,0
6,11,3,8,0,0,18,3,0,99,3.0,0,0.2727,0.1,0.63,1
11,1,13,8,0,0,16,3,2,97,0.143,0,5.0,0.01,0.91,1
8,12,8,1,1,1,11,1,2,62,1.444,0,0.25,0.22,0.7,1
8,28420,54,236,1,1,99,0,0,2653,516.745,0,0.0,10.15,0.53,0
7,416143,204,15,0,1,84,28625,1143,769,2029.971,0,0.0715,537.85,0.47,0
6,2,22,2,1,0,26,5,0,26,0.13,0,2.5,0.09,0.7,1
4,8743,234,272,1,0,138,0,0,983,37.209,0,0.0,10.25,0.27,0
5,0,4,8,1,0,1,2,0,19,0.2,0,0.0,0.0,0.61,1
17,5,14,2,1,1,34,0,0,36,0.4,0,0.0,0.11,1.0,1
13,24171,272,256,1,0,128,0,0,2097,88.542,0,0.0,10.81,0.87,0
20,12,22,7,0,0,47,0,2,74,0.565,0,0.1667,0.18,1.0,1
16,14,8,3,1,1,21,1,2,12,1.667,0,0.2143,1.23,1.0,1
20,17,10,1,1,1,45,3,2,35,1.636,0,0.2941,0.44,1.0,1
12,901191,376,291,0,1,167,163775,5947,3864,2390.43,0,0.1883,195.95,0.8,0
20,4939344,39,82861,0,1,180,686220,13459,1436,123483.625,1,0.1417,3201.29,1.0,0
7,308921,2561,37,0,1,196,29470,1056,2417,120.578,0,0.0988,106.87,0.47,0
12,7181,259,38,1,0,149,0,0,1265,27.623,0,0.0,5.14,0.8,0
18,881729,999,159,0,1,191,141398,3632,2286,881.73,0,0.1645,363.67,1.0,0
19,19,26,2,1,1,49,5,2,84,0.741,0,0.3684,0.21,1.0,1
12,19,6,8,1,0,12,4,1,66,2.857,0,0.2632,0.34,1.0,1
15,20,12,2,0,0,46,0,0,77,1.615,0,0.0,0.29,1.0,1
12,14,6,3,1,0,32,1,0,22,2.143,0,0.0714,0.75,0.95,1
8,15696404,69,34145,0,1,178,920130,16475,3978,224234.357,1,0.0597,3878.24,0.53,0
11,560760,1955,271,0,1,51,88696,2150,2271,286.688,0,0.162,206.63,0.73,0
7,1575388,91,36416,0,1,178,141738,1807,3140,17123.793,1,0.0911,425.51,0.47,0
10,7,24,0,0,1,37,0,2,23,0.32,0,0.2857,0.28,0.86,1
7,19,6,2,1,0,8,2,0,21,2.857,0,0.1053,1.08,0.71,1
13,1057567,33,260317,0,1,123,24346,367,4163,31104.941,1,0.0234,210.96,0.87,0
9,9,29,2,0,0,18,5,2,62,0.333,0,0.7778,0.17,0.72,1
10,18,18,2,1,0,2,1,1,91,1.0,0,0.1111,0.19,0.85,1
9,14,23,1,0,0,33,1,2,39,0.625,0,0.2143,0.33,0.7,1
8,6,7,4,1,0,49,2,2,17,0.875,0,0.6667,0.41,0.65,1
16,8,21,9,1,0,35,1,2,91,0.409,0,0.375,0.09,1.0,1
10,20,29,1,0,1,45,3,0,49,0.7,0,0.15,0.41,0.9,1
12,941745,1116,211,0,1,50,87649,2438,2964,843.103,0,0.0957,377.17,0.8,0
4,26484,55,342,1,1,28,0,0,1911,472.946,0,0.0,15.87,0.27,0
11,6027,123,215,1,0,115,0,0,1997,48.613,0,0.0,3.35,0.73,0
13,20,27,5,0,0,30,0,2,61,0.75,0,0.1,0.39,1.0,1
7,11,21,0,1,1,27,2,1,60,0.545,0,0.2727,0.2,0.59,1
17,11,1,7,1,1,39,4,2,60,6.0,0,0.5455,0.21,1.0,1
15,392916,2092,161,0,1,71,17624,202,921,187.729,0,0.0454,498.87,1.0,0
10,19964,1617,206,0,1,133,900,15,481,12.339,0,0.0458,40.36,0.67,0
6,445703,524,100,0,1,138,32437,840,1606,848.96,0,0.0747,236.23,0.4,0
10,657701,307,252,0,1,126,121676,5279,2198,2135.396,0,0.193,266.06,0.67,0
9,566416,1547,59,0,1,142,16730,511,2318,365.902,0,0.0304,274.21,0.6,0
13,560035,2507,236,0,1,110,62872,3135,3996,223.3,0,0.1179,159.48,0.87,0
10,6,24,0,0,1,43,3,2,67,0.28,0,0.8333,0.09,0.88,1
10,4092863,59,397888,0,1,119,607926,8875,3081,68214.4,1,0.1507,1426.52,0.67,0
11,94777428,1,277305,0,1,187,2587653,27244,3867,47388714.5,1,0.0276,25338.29,0.73,0
3,425842,1820,88,0,1,126,29846,740,2238,233.851,0,0.0718,175.67,0.2,0
19,7,9,7,0,0,32,3,2,30,0.8,0,0.7143,0.2,1.0,1
12,112378,1384,294,0,1,186,12236,318,590,81.14,0,0.1117,183.88,0.8,0
12,13953,41,319,1,0,26,0,0,415,332.238,0,0.0,27.89,0.8,0
19,14,11,2,0,0,22,1,0,100,1.25,0,0.0714,0.12,1.0,1
18,530037,2546,231,0,1,59,4697,118,3657,208.103,0,0.0091,165.46,1.0,0
16,80867219,22,493356,0,1,182,8184678,153389,1543,3515966.087,1,0.1031,55234.66,1.0,0
19,17,15,0,0,1,39,3,1,66,1.125,0,0.2353,0.27,1.0,1
15,4583,102,266,0,1,115,850,40,2312,44.505,0,0.1942,2.36,1.0,0
13,217408,2854,51,0,1,178,32279,393,3907,76.15,0,0.1503,65.56,0.87,0
9,345481,2443,209,0,1,80,11447,194,2032,141.359,0,0.0337,201.98,0.6,0
17,642264,242,211,0,1,96,64997,2316,3152,2643.066,0,0.1048,237.22,1.0,0
9,9,24,5,0,0,29,3,1,62,0.4,0,0.4444,0.14,0.87,1
5,1904010,46,921407,0,1,128,82868,713,3123,40510.872,1,0.0439,508.63,0.33,0
18,26501,182,331,1,0,137,0,0,1667,144.82,0,0.0,16.78,1.0,0
13,20425438,78,166458,0,1,143,1270447,11743,2474,258549.861,1,0.0628,8846.83,0.87,0
13,771083,596,143,0,1,64,124073,2226,3115,1291.598,0,0.1638,239.07,0.87,0
18,83536,2868,254,0,1,54,12016,299,2357,29.117,0,0.1474,40.43,1.0,0
4,207975,857,35,0,1,146,41199,1106,2342,242.396,0,0.2034,75.45,0.27,0
5,793731,2343,285,0,1,65,34710,472,1930,338.623,0,0.0443,427.38,0.33,0
6,17,27,5,0,1,41,1,0,28,0.643,0,0.0588,0.65,0.5,1
17,3145,72,120,1,0,104,0,0,2853,43.096,0,0.0,1.28,1.0,0
4,736920,2238,186,0,1,82,90963,4419,3326,329.13,0,0.1294,237.03,0.27,0
19,12,27,5,0,0,36,1,2,71,0.464,0,0.25,0.16,1.0,1
3,172475,160,59,0,1,180,23305,412,2641,1071.28,0,0.1375,73.73,0.2,0
9,5,29,1,0,1,43,0,2,49,0.2,0,0.4,0.09,0.71,1
9,28931,286,312,1,1,108,0,0,2807,100.808,0,0.0,9.13,0.6,0
19,16,22,9,0,0,43,3,2,62,0.739,0,0.3125,0.31,1.0,1
10,7,11,1,1,1,50,2,1,47,0.667,0,0.4286,0.16,0.94,1
18,20680,124,328,1,0,74,0,0,1418,165.448,0,0.0,16.92,1.0,0
3,414,168,237,1,1,15,0,0,730,2.456,0,0.0,0.65,0.2,0
9,10,9,4,1,0,47,5,1,33,1.1,0,0.6,0.27,0.72,1
14,10256585,31,321081,0,1,219,937634,11344,2974,320518.312,1,0.0925,3345.98,0.93,0
11,1803188,83,787843,0,1,113,93187,1862,2642,21466.536,1,0.0527,641.17,0.73,0
12,25411,208,248,1,1,106,0,0,1165,121.589,0,0.0,22.36,0.8,0
17,13357,136,123,1,0,115,0,0,2516,97.504,0,0.0,5.56,1.0,0
14,426741,320,178,0,1,183,77796,3199,664,1329.414,0,0.1898,551.76,0.93,0
8,22344,137,301,1,0,107,0,0,1662,161.92,0,0.0,14.88,0.53,0
10,23680,201,484,1,1,61,0,0,1526,117.233,0,0.0,15.12,0.67,0
17,27078,254,277,1,1,85,0,0,1819,106.192,0,0.0,15.3,1.0,0
20,15,6,5,0,0,46,4,0,11,2.286,0,0.2667,1.5,1.0,1
20,7,8,9,0,1,12,4,1,25,0.889,0,0.7143,0.27,1.0,1
5,171528,203,145,0,1,143,8185,381,3523,840.828,0,0.0499,42.18,0.33,0
14,12109,234,273,1,0,108,0,0,749,51.532,0,0.0,16.65,0.93,0
6,833247,2045,159,0,1,77,18557,728,2441,407.257,0,0.0231,404.13,0.4,0
6,20,15,0,0,1,25,5,1,83,1.312,0,0.3,0.22,0.66,1
8,26372,228,208,1,1,43,0,0,1718,115.166,0,0.0,13.8,0.53,0
5,485563,785,103,0,1,120,41840,1597,485,617.766,0,0.0895,926.65,0.33,0
12,29782919,97,550122,0,1,202,1477823,9617,1595,303907.347,1,0.0499,16637.23,0.8,0
10,22689,300,210,1,1,97,0,0,654,75.382,0,0.0,40.31,0.67,0
18,259226,892,182,0,1,66,20251,519,3934,290.288,0,0.0801,71.61,1.0,0
13,496776,1047,139,0,1,115,49229,1282,2761,474.024,0,0.1017,146.83,0.87,0
11,267509,1476,127,0,1,88,26299,440,1801,181.117,0,0.1,169.54,0.73,0
5,639153,2662,61,0,1,117,45294,1606,2399,240.013,0,0.0734,245.32,0.33,0
17,15903,41,287,1,1,10,0,0,2316,378.667,0,0.0,6.34,1.0,0
6,13,4,4,0,0,19,5,1,73,2.8,0,0.4615,0.18,0.58,1
13,13,21,2,0,0,32,3,0,34,0.636,0,0.2308,0.34,1.0,1
12,13,26,2,1,1,0,5,1,15,0.519,0,0.4615,0.76,1.0,1
10,133508,1368,127,0,1,171,21841,436,2796,97.523,0,0.1669,48.96,0.67,0
9,2412,32,245,1,1,12,0,0,941,73.121,0,0.0,2.42,0.6,0
9,10098,167,241,1,0,68,0,0,1549,60.113,0,0.0,6.15,0.6,0
9,17,17,7,0,0,50,0,1,31,1.0,0,0.0588,0.48,0.73,1
6,9,17,9,0,1,5,5,0,80,0.556,0,0.5556,0.13,0.69,1
14,11,27,2,1,0,26,4,2,37,0.429,0,0.5455,0.35,1.0,1
5,734322,601,103,0,1,170,25473,262,3659,1219.806,0,0.035,208.16,0.33,0
11,17,21,0,1,1,7,1,1,56,0.818,0,0.1176,0.28,0.99,1
11,4,13,4,1,0,19,5,1,67,0.357,0,1.5,0.06,0.95,1
8,12,30,3,1,0,29,3,0,31,0.419,0,0.25,0.45,0.82,1
4,138494707,18,95644,0,1,232,6197725,64060,2903,7289195.158,1,0.0452,51088.63,0.27,0
16,23670,99,35,1,0,102,0,0,855,236.71,0,0.0,32.76,1.0,0
5,295596876,55,211728,0,1,210,9075697,126385,2109,5278515.661,1,0.0311,117006.88,0.33,0
13,8,5,2,1,1,29,1,1,63,1.5,0,0.25,0.14,1.0,1
19,188913234,57,927602,0,1,139,26498116,297400,2423,3257124.741,1,0.1418,74035.95,1.0,0
18,28379,234,284,1,0,141,0,0,1950,120.766,0,0.0,14.27,1.0,0
17,3,13,1,1,1,6,3,2,56,0.286,0,1.6667,0.06,1.0,1
4,23749,84,114,1,0,147,0,0,215,279.412,0,0.0,100.41,0.27,0
16,2,19,4,1,1,35,2,2,45,0.15,0,2.0,0.04,1.0,1
9,1,15,0,0,0,29,4,2,26,0.125,0,6.0,0.03,0.86,1
10,12909,95,426,1,1,60,0,0,1385,134.479,0,0.0,8.5,0.67,0
5,20086,172,41,1,1,85,0,0,2629,116.11,0,0.0,8.73,0.33,0
20,15,21,6,1,1,0,2,2,100,0.727,0,0.2667,0.16,1.0,1
17,7,12,6,1,0,39,1,1,47,0.615,0,0.2857,0.13,1.0,1
7,471188,2270,77,0,1,72,55742,2082,2972,207.481,0,0.1227,139.66,0.47,0
19,19,22,7,1,0,9,1,1,46,0.87,0,0.1053,0.38,1.0,1
12,3024547,31,292560,0,1,192,156640,2995,2019,94517.125,1,0.0528,1620.82,0.8,0
18,3,11,0,0,0,20,4,2,12,0.333,0,2.0,0.3,1.0,1
10,6717955,35,52797,0,1,179,276638,4052,2451,186609.889,1,0.0418,2279.15,0.67,0
7,869,166,231,1,0,140,0,0,1329,5.21,0,0.0,0.54,0.47,0
9,1,3,6,1,1,18,4,2,73,0.5,0,6.0,0.01,0.79,1
10,20,28,10,0,1,13,1,1,16,0.724,0,0.1,1.16,0.94,1
20,12,29,7,1,0,19,3,0,16,0.433,0,0.25,0.62,1.0,1
11,475918,2467,113,0,1,136,32455,1166,669,192.836,0,0.0706,771.56,0.73,0
12,15,21,9,1,0,31,2,0,98,0.727,0,0.1333,0.16,1.0,1
4,29131,109,13,1,1,46,0,0,2023,264.836,0,0.0,13.95,0.27,0
12,12,12,9,1,0,19,3,2,98,1.0,0,0.4167,0.14,1.0,1
20,12,13,0,0,1,36,4,1,73,0.929,0,0.4167,0.19,1.0,1
10,4,11,0,0,0,18,2,2,15,0.417,0,1.0,0.3,0.92,1
16,763420,1382,55,0,1,179,61463,2827,3021,552.004,0,0.0842,236.43,1.0,0
